,id,text,label
878,1335730341127081987,can imagine nypd would poll even worse bet survey finds fdny members not plan taking covid vaccine begging please wear mask folks content infecting killing others death cult,anti
879,1335729484830478336,time trump talks covid days brag vaccine people created report latest member trump swamp test positive total mess,neutral
880,1335701541093855232,time trump talks covid days brag vaccine people created report latest member trump swamp test positive total mess,neutral
881,1335697408362164227,nyc first responders fear covid vaccine side effects,anti
882,1360355190193459203,indoor dining resumes nyc capacity rooting guys via queenseats queens indoordining covid,neutral
883,1355938644742336519,approx quarter vaccinated nyc not live demographics group even lopsided white black latino asian,neutral
884,1355930537890869256,latinos nyc make population covid deaths vaccinated heart hurts,neutral
885,1246839983631147009,two minutes silence electrical experts surfaced last week crying power fluctuations grid failures god bless covid covid coronavirus indiafightscorona,neutral
886,1348353302673678339,nyers vaccine appointment portals older open able get one year old grandmother start,pro
887,1345652364200579074,april new york city faced terrifying smallpox outbreak days later city vaccinated million people need massively ramp covid vaccination can thread,pro
888,1345631010398957568,april new york city faced terrifying smallpox outbreak days later city vaccinated million people need massively ramp covid vaccination can thread,pro
889,1345622900661866497,april new york city faced terrifying smallpox outbreak days later city vaccinated million people need massively ramp covid vaccination can thread,pro
890,1345608699012898816,april new york city faced terrifying smallpox outbreak days later city vaccinated million people need massively ramp covid vaccination can thread,pro
891,1355505314112692227,new dropped not recommend covid vaccines pregnant women stance revised phrasing align cdc,neutral
892,1356285413703475200,confirmed data nyc dramatically vaccinating vulnerable communities latinos city residents vaccinated african americans city residents vaccinated can not tolerate,neutral
893,1363632650402078721,good news long delay due weather crisis vaccine shipments midwest finally start arriving nyc monday arriving day week new appointment slots start posting tomorrow biggest week yet vaccination,pro
894,1363625515635126272,new york city vaccinated million people less month single case smallpox arrived manhattan severe outbreak possible decisive civil servant made bold decision,pro
895,1369859459439296512,people actually optimistic covid short term material reason besides vaccines existing compelling reason think even complete vaccine rollout can change pandemic landscape foster return normalcy places like nyc summer,neutral
896,1369810175041929221,nyc vaccine hub brooklyn brooklyn army terminal appts mar am am am,neutral
897,1364995550563688451,covid vaccine provider many parts nyc system indicates vaccine available lets go entire intake process says service unavailable others issue gt,neutral
898,1364993396440498177,attn new yorkers new type sarscov town mutant may outwit covid vaccines know far team screening viral samples usa noted new mutant appeared november nyc dubbing b,anti
900,1364991438153474053,join march pm hosts discuss vaccination rates nyc eligibility covid vaccine scheduling appointments reasonable accommodations expect getting vaccinated rsvp march sjoati,neutral
901,1364990796303380487,sure hard people team per say juggle conflicting narratives first covid denialism needs combated requires not allowing people become complacent could construed good news cases plummeting vaccines market words live pandemic speed science science communication might sometimes not jive not eat,pro
902,1364935193363181568,meet nyc health hospitals nycvaxchamps can visit wall hospital f link call vax nyc find information covid,neutral
903,1364918064870027265,vaccinations closures ahead nyc middle school reopening via,pro
904,1364288277226926082,things can true covid vaccines fantastic much better anyone hoped vaccinated people not die hospitalized covid vaccines may not entirely prevent transmission virus vaccinated people still wear masks,pro
905,1364283673474957312,get vaccine wear mask others may not immunized yet nothing complicated need choose sides,pro
906,1364282601847087113,good news much weather delayed vaccine continuing arrive nyc midwest st doses hand k one provider opened lot appts today duane reade walgreen book aged,pro
907,1370729513869533184,found new york city considers food pantry volunteers front line workers eligible get vaccine,pro
908,1346183919604031502,country top business leaders leaders goldman sachs blackstone pfizer microsoft nba many others letter pushing congress certify biden many nyc influential leaders list,neutral
909,1371893863284113411,first dose done honestly got lil emo grateful getting vaccinated happy able see friends family safely summer,pro
910,1355140369625669636,fortunate grateful get first dose covid vaccine today un secretary general antonio guterres said thursday getting shot new york city,pro
911,1353758634929487872,yes see example also mentions study lab different results note used variant dg control pfizer used original wuhan variant might differences study pfizer covid vaccine maker biontech says vaccine works well uk b variant good also semi flies study done cambridge find drop covid,anti
912,1315309496990756865,going get vaccinated moron like decade moreit crazy hear people suddenly become paranoid flu seasons coming u gonna hide ps believe bible prophesy fulfilled fast can ask thinks returns,pro
914,1352402910769008642,new new variants coronavirus may pose unexpected challenges immune system even vaccinated according two new studies posted online tuesday night,anti
915,1352398221797023744,health experts blame vaccine shortages part trump administration push get states expand vaccination drives nation estimated million people age not enough doses meet demand,neutral
916,1352394658404577281,comes covid vaccines studies equity issue absolutely important says scientist fred hutch also part helps vaccine research education,neutral
917,1363143601417555971,dad got first dose pfizer vaccine busier two weeks ago took mom think good sign efficient everyone kind friendly hooray,pro
918,1363143108003823616,nyc new streamlined vaccine signup portal can translated languages follow link find appointment near sd,pro
919,1353078778646433793,new york city vaccinated million ppl weeks,pro
920,1353074726378201090,new york city vaccinated million ppl weeks,pro
921,1353073435790872579,new york state new york city average share vaccine doses distributed california ranks dead last among us states,neutral
922,1373755314613403657,major expansion vaccine access nyc gt pharmacies vaccinating people w underlying conditions s appts available citywide book walgreens cvs rite aid,pro
923,1373743062518730764,nyc really needs open vaccine eligibility hit plateau high one variants needs shots arms city,pro
924,1320850874105794561,not get point smallpox vaccine not give long term immunity people revaccinated regular intervals survived got lifelong immunity best not presentist science go back detailed analysis s immunity conferred small pox vaccine makes long lasting incubation period,pro
925,1287306503016214528,yes reason upset people already infected probably motivate not infected careful avoiding infection not good thing also emphasize importance getting vaccinated,pro
926,1287176304714895360,need take action covid covid coronavirus nyc,neutral
928,1282013816344260608,nyc apartments not paid rent since march new state law prohibits evictions social distancing rules effect could last vaccine city bracing hundreds millions delinquent property taxes,neutral
929,1353050154610249728,new york city vaccinated million ppl weeks,pro
930,1353042886095327233,new york state new york city average share vaccine doses distributed california ranks dead last among us states,neutral
931,1378419994934050816,nyc opened vaccine new groups recently able snag appointment really quickly j amp j vaccine american studied architecture j amp j means johnson johnson vaccine story thread,pro
932,1326761789506326528,pfizer want donald trump using vaccine political purposes made great decision keeping quiet trump spent life taking credit people work form theft would used try score votes,neutral
933,1326735443111469056,pfizer want donald trump using vaccine political purposes made great decision keeping quiet trump spent life taking credit people work form theft would used try score votes,neutral
934,1326726473433055233,vaccine pfizer real claim public private partnership fake news given pfizer not accept single us government develop vaccine pfizer refused money specifically want trump amp co make type claim,neutral
935,1326721900077338624,way not taking vaccine yrs,anti
936,1371237266002227205,well second point employee not feel comfortable getting vaccine due wanting get pregnant got fired happened nyc not care live die ok died tomorrow not matter people care people know people lack empathy apparently care employees business feel like can leave job stay even feel safe,neutral
937,1371925606540136452,even nyc state take major reopening steps encouraged plunging covid hospitalization death rates scratching heads one number particular city positivity rate still high,neutral
938,1349828757528444929,vaccine hubs mega vaccination sites running across city turning point fight covid eligible new yorkers can make free vaccination appointment nycvaccineforall,pro
939,1331692566366994432,kinda want book nyc flight next fall hope vaccine cancel feel like ny gay friends need meet owe one pandemic,pro
940,1365538409259954177,form bring self certify regarding underlying condition seen reports threads people pressed show forms proof hopefully unnecessary requests diminishing days pass anyone know comorbidities need proof confirmation lists bring proving employment status age residency,neutral
941,1365512983091302403,nyc restaurant fires woman refusing get covid vaccine nbc ne,neutral
942,1365508956580417537,de blasio new notale two cities manhattan covid vaccines boroughs,neutral
943,1365494504225128448,continued turn get vaccine kid people anything guilty choosing not get vaccinated turn understand qualify get mine next week like survivors guilt literally getting first dose nine days ruth died nine like think best thing can healthy live well,pro
944,1365480467177291776,fyi not sure people aware ny vaccine distribution pharmacies not state city run sites walgreens seems decent amount appointments available nyc right note people aged,neutral
945,1253386085289336832,ask stand eventual vaccination covid seeing voted antivaxxers last year largest measles outbreak since cases linked nyc,neutral
946,1250026785703702529,rt want join fight covid want innovative influenza virus vaccine research kram,neutral
947,1250025175317348354,day april dr harry plotz discovers vaccine typhoid new york city read public health response typhoid united states fromthearchives primarysources historyathome learn learning study,neutral
948,1249887499549167616,partisan politics sad look nour stop travel early yes implement vaccine development record paces yes lack hospital beds amp critical icu equipment even hotspots like nyc detroit chicago amp louisiana,neutral
951,1359201442419011585,turbovax compiles vaccine appt availability three main city state new york vaccine systems tweets,neutral
952,1339696661090721794,hello everyone good afternoon heard ian mckellen given vaccine inhibit mutant powers,anti
953,1339625220815036417,concert nyc went bathroom stall take second molly slipped fingers landed concert venue toilet long story short ate molly taking vaccine,pro
954,1339602643371507714,like alex lot think correct much especially schools child covid risk disappointed recent vax tweets sure quite scene months ago seeing topol alex team promote vaccine skepticismit not surprising someone follows anti vax movement outlier good see advocating vaccine upsetting followers alex berenson amp fat emperor play base amp spread misinformation,pro
955,1339598834301689866,not sure disappointing see many covid restrictions also covid vaccines quickest restrictions hysteriagood hear prefer natural infection crowd think many big talk amp given choice actually get infected covid,pro
957,1340782019035328512,smallpox stayed deadly hundreds years without vaccine polio got worse ancient times amp century exception proves rule especially vaccines change rules game,pro
958,1344996891277160449,city vaccinated new cases begin drop long social distancing mask wearing remained constant new variant not find foothold new york cdnpoli bcpoli,pro
959,1344977251033636864,safety agility creativity teamwork empathy get vaccine equipped ready care patients heartofthematter bedsideisthebestside happynewyear,pro
960,1373945690276122626,not anti mask vaccine people idaho legislature shut april significant unfinished business due covid outbreak infecting least six house members,neutral
961,1263096793765752841,mean one lay wondering feel comfortable going among society vaccine children safe especially one community work nyc yo grandmother safe layoffs nah not,neutral
962,1376262259366891523,rt chinese language interpreters badly needed nyc vaccine sites friends volunteering hands n,neutral
963,1376258618312511495,rt chinese language interpreters badly needed nyc vaccine sites friends volunteering hands n,neutral
964,1376257974272856065,rt chinese language interpreters badly needed nyc vaccine sites friends volunteering hands n,neutral
965,1376257766113865730,rt chinese language interpreters badly needed nyc vaccine sites friends volunteering hands n,pro
966,1367700087405740032,ron desantis continues show favoritism vaccine distribution retweet agree life death matter exploited cheap political gain,neutral
967,1349114164518801408,make covid vaccine appointment nyc one website h h sites another dohmh sites another cosco community clinics different websites require calling email need one unified scheduling system nyc,neutral
968,1359244768149082112,former coworker huge built less weeks compiles availability ny city state vaccine systems easier use official systems cost build absolute legend,pro
969,1359239057327288320,former coworker huge built less weeks compiles availability ny city state vaccine systems easier use official systems cost build absolute legend,neutral
970,1359231702736994312,perhaps governments hire big four build websites,neutral
971,1376593851696177158,nyc vaccine rollout subtweet funny young gen x ers true forgotten generation got skipped,neutral
972,1376591682527977472,breaking new yorkers years age older able get vaccine covid starting tuesday state residents older become eligible shots april state announced,neutral
973,1376582133020495874,new yorkers can schedule vaccine call nys vax assistance vaccinateny,neutral
974,1376581826475614213,excuse not vaccinated nyc get done,pro
976,1376573685033791492,thankful people nyc javits center give covid vaccines every day thank kind vaccination visits heroes,pro
977,1376569483322609664,nyc start requiring vaccine passports events soon ass vaccinated,neutral
978,1376568500261650434,thankful people nyc javits center give covid vaccines every day thank kind vaccination visits heroes,pro
979,1361770544417366021,trying get vaccinated nyc means put hold getting conflicting info seeing nothing available online way launched get vax sign trained get everything need help,neutral
980,1346758169884647424,can reach biden goal vaccinating million people first days office nyc vaccinated million people two weeks smallpox outbreak dr fauci one time coordinated federal response,pro
981,1346738524515495938,put timothee chalamet charge distributing vaccine make sure nyc gets,neutral
982,1376247043056934916,hey nyc folks speak chinese mandarin cantonese taishanese fuzhounese hakka listed form need folks translate vaccine sites,pro
983,1376234498447310850,gottlieb proposes tilt vaccine allocations favor metro areas experiencing upsurge infection detroit boston tri state area around nyc nj ct surge vaccine parts country says,pro
984,1359550465860644872,thank leading example latest information covid vaccines new yorkers can visit,pro
985,1374628481410080771,preprint makes case sarscov variant responsible nearly half new covid cases nyc key mutation makes south african variant resistant vaccines moab treatments,neutral
986,1374595846386315266,preprint makes case sarscov variant responsible nearly half new covid cases nyc key mutation makes south african variant resistant vaccines moab treatments,neutral
987,1374594214957363204,preprint makes case sarscov variant responsible nearly half new covid cases nyc key mutation makes south african variant resistant vaccines moab treatments,neutral
988,1374585224500113408,nothing can bring son ben back ben celebrated nd birthday working full time golfing traveling living best life could nyc ben knew family history vaccines knew everyone pushing experimental travel pass,neutral
989,1374518252383002627,sorry makes angry people cruel children vaccinated teachers sitting home mentally torture youth america nyc greatest city world meishaporter,neutral
990,1358757753062363136,kids need school like fish need water whole lives not screen one wants teachers families sick know follow open full time safely reduce distancing ft nyc teachers vaccinated reopen nygovcuomo,neutral
991,1368328309919125509,can finally put got first shot covid dating profile,pro
992,1363602558040887296,beware nyc scheduling people wrong covid vaccine dose offer recourse elderly people not know scheduled two different vaccines dose dose,neutral
993,1360381305830207497,unless okay immune compromised teachers family members getting covid due poor ventilation insufficient protection allow time teachers get vaccinated schools become safe teachers want teach not right make die,pro
994,1361742398959796231,nyc vaccine scheduling problem online system maddeningly complicated time consuming navigate introducing legislation mandating creation single simple multilingual scheduling website hearing bill tomorrow am,neutral
995,1371503463213961219,said cnbc thinks us avoid variant surge europe b c vaccination level w least one shot nyc concerning b c homegrown variant b nyc cases may undercut vaccines,anti
996,1297314952311721984,rt new york city government response disease biggest risk factors advanced age high body mass,neutral
997,1297017730940502016,rt new york city government response disease biggest risk factors advanced age high body mass,neutral
998,1297013932780146688,rt new york city government response disease biggest risk factors advanced age high body mass,neutral
999,1294678863885283328,city beyond repair not nyc tweets also guessing missed virology lots info bacteria viruses not much probably think going safe vaccine end year good luck doc truthmatters,anti
1000,1378034440228724739,covid vaccine appointments opening new yorkers becoming eligible april nycvaccineforall make appointment today,pro
1001,1377618466706968583,can recommend anyone job ny pharmacy cvspharmtech,neutral
1002,1377432123729014789,apple memories fuck made video one year ago quote tired going people houses feeling like grim reaper hospitals go help amp today hospitals death sentences thank god vaccinated amp numbers,neutral
1003,1362891337436196866,ever poo cbgb new york city back day not need vaccine def poo ed cos doors cubicles sending mars bars hell lassies came started doin makeup front rid neck still cbgb nyc,anti
1004,1351923528858218497,schools closed tomorrow nyc approaching staff student cases since january rd plan vaccines run week schools remote temporarily numbers come school staff can get vaccinated,pro
1005,1345474774580023297,april new york city faced terrifying smallpox outbreak days later city vaccinated million people need massively ramp covid vaccination can thread,pro
1006,1345466010690752512,april new york city faced terrifying smallpox outbreak days later city vaccinated million people need massively ramp covid vaccination can thread,pro
1007,1345464994322898945,new york city vaccinated six million people less month,pro
1008,1345464799405207553,april new york city faced terrifying smallpox outbreak days later city vaccinated million people need massively ramp covid vaccination can thread,pro
1009,1308108857416138753,attorney general says nyc engulfed anarchy hhs says never mind experts say covid hangs droplets air whole administration run lying bozos anyone trust deus ex machina election vaccine,anti
1010,1353793053593636864,density problem outreach needs made multifamily neighborhoods particularly lower income areas get vaccines across us definitely la nyc adam positivity rates certain apartments condos range interesting see phenomenon rapid micro herd immunity neighborhoods filled working poor micro neighborhoods ravaged covid,pro
1011,1353781416211972096,year old friend received vaccination nyc yesterday younger husband went pick told extra vaccines left want one immediately rolled sleeve another example vaccine roulette,pro
1013,1306249058026229763,important ever get flu vaccine year preventing flu can help save lives save health care resources needed fight covid get flu vaccine fightflunyc,pro
1014,1306202718525063169,percent board outdoor dining nyc winter get restaurants propane heat remind us diners byob bring blanket done europe happily keep nyc restaurants alive vaccine,pro
1015,1346145686933409794,can reach biden goal vaccinating million people first days office nyc vaccinated million people two weeks smallpox outbreak dr fauci one time coordinated federal response,pro
1016,1346143400899338241,already looked governor currently speaking vaccine specific location distribution not identified assume mayor determine si positivity rates currently one highest boroughs believe site able find nyc vax sites roll said elsewhere least weeks enough offer vax even older age groups general population,neutral
1017,1342590843014639616,new york city ems workers finally getting covid vaccines emergency medical service captain mary merced one fdny first recipients says sees light end tunnel important family grandchildren,pro
1018,1342526468698476544,nyc hospital workers begin turning vaccine,neutral
1019,1342524462801948672,broadway community eligible get vaccinated ny sports teams since bring money nyc yet still facing potential pay cuts live theatre returns,pro
1020,1337838664039198720,watch two morons fuck vaccine distribution worried equity first responders lag behind define need nyc fucked two shit heels charge useless wife can not manage phone booth know pander favors handouts entitlements oh yeah sweet billion unaccountable gift can pretend give shit mentally ill,neutral
1022,1248902092653301762,ffs perhaps vaccine flu nhs strain flu ever exerted reduced borrowing ventilators germany see nyc digging mass graves people not spreading virus unchecked yes agree not disappear quickly flu not yet lockdown year year,pro
1023,1248854814403985409,rt want join fight covid want innovative influenza virus vaccine research kram,pro
1024,1248814811837796352,rt pt lockdown slow spread not overwhelm hospitals models falsely outside nyc projected,neutral
1025,1248802789494489094,rt want join fight covid want innovative influenza virus vaccine research kram,neutral
1026,1366875592751280136,mayor bill de blasio marked milestone city awaited first johnson amp johnson vaccine doses soon wednesday,neutral
1027,1365058299817828354,nyc vaccine hub queens beach channel educational campus appts feb am am am feb am am am,neutral
1028,1377653259494641666,million many covid vaccine doses administered new york city keep expanding providing protection millions eligible make appointment,pro
1029,1254447817604632577,whoa fucked know protesters going get covid covid nyc covid covid nycshutdown,neutral
1030,1254428468017795073,rt trailers nyc holding corpses died pandemic vaccine yet wh,pro
1031,1364136363218636800,never fault likes blaming everyone else instead taking full responsibility meanwhile beginning vaccines came refused give new york city cuomoliedpeopledied reckless newyork vaccines,neutral
1032,1364054013348630532,nyc folks not heard open covid vaccine appts medgar evers underserved bk zipcodes also luck app scrapes sites open appts shunts nyc screener alone saves hours,pro
1033,1364030507764375553,nyc folks not heard open covid vaccine appts medgar evers underserved bk zipcodes also luck app scrapes sites open appts shunts nyc screener alone saves hours,pro
1034,1372173049307480071,grandparents got vaccinated morning can finally breathe,pro
1035,1373180523103670274,hearing kids like vaccinated adults offer,neutral
1036,1348658870634377219,goal vaccinate many new yorkers possible would make complicated,neutral
1037,1348650921035755520,new yorkers can schedule first round vaccine teacher first responder public safety worker public transit worker city site aggregates vaccine providers fit criteria click,pro
1038,1260254705613242369,not possible stay locked vaccine full stop not possible ungodly heat nyc summer creeps next weeks straight cruel tell people low income neighborhoods small apartments stay inside,neutral
1039,1260095917266436097,not victim find vaccinated today late drake drakepox vaccineswork vaccines provaccines godsplan comedy memes dailymemes medicalcare chicago detroit nyc la toronto degrassi,neutral
1040,1378463185498439681,could years world vaccinated based long time shots win new vaccine resistant variants could crop meantime,anti
1041,1378456858424451075,vaccine injuries video luke rudkowski talks dr brian hooker premiere vaxxed nyc incredible story exposing whistleblower within cdc,anti
1042,1348033666421813249,make covid vaccine appointment nyc one website h h sites another dohmh sites another cosco community clinics different websites require calling email need one unified scheduling system nyc,pro
1043,1346450377995149312,amp others pointed nyc vaccinated millions new yorkers sure safe get vaccinated smallpox vaccine campaign less month must able outpace peter calculations save lives amp protect public health,pro
1044,1346449162049630208,amp others pointed nyc vaccinated millions new yorkers sure safe get vaccinated smallpox vaccine campaign less month must able outpace peter calculations save lives amp protect public health,pro
1045,1346445525328023554,details going forward ny providers must use doses within seven days receipt fail could disqualified future vaccine distributions,neutral
1046,1352343041634234368,new new variants coronavirus may pose unexpected challenges immune system even vaccinated according two new studies posted online tuesday night,anti
1047,1352338944529195009,read rest thread note caution sky not falling world not ending not panic otoh talked scientists friday sure vaccines would work well pretty much much worried yesterday,pro
1048,1352334687084150785,nyc facing massive vaccine shortage delaying appointments,neutral
1049,1316419276551655426,love newyork nyc covid covid wearamask,neutral
1050,1316321520826888192,good people die corona evil people vaccine already,anti
1051,1316257069926940673,read takes prove reinfections whether people reinfected can transmit virus others means vaccines herd immunity x,neutral
1052,1273117943887466497,may donald talking ass may spilling vaccine huh,anti
1053,1364338855973842945,way vaccines end not end soon one person question vaccinated wait everyone else protected civid duty saying,pro
1054,1346237716137193472,encouraging news people incarcerated rikers city jails vaccines may available soon next week,pro
1055,1346235671799869441,ny gov cuomo denied nyc request vaccinate people older despite fact city used covid vaccine supply,neutral
1056,1353379360192028672,new york city vaccinated million ppl weeks,pro
1057,1367595044350226439,nyc made real progress vaccinating older nyers light blue bars received st shot dark blue fully vaccinated,pro
1058,1367589623233343488,game changer j amp j one shot vaccine going arms home bound seniors today bronx brooklyn,pro
1059,1359495839564107784,wow first press hit local paper,neutral
1060,1359493026574393345,case see ny central appointment process please hire guy,neutral
1061,1359474468217909249,enders would later isolate measles virus develop first successful measles vaccine measles vaccine tested intellectually disabled children nyc children nigeria vaccine tech trial ethics come long way since john enders father modern vaccines born otd immunology along thomas weller frederick robbins first isolate culture polio virus crucial step toward polio vaccine would win nobel prize,pro
1062,1329910440919519239,followme hiphop rap music covid vaccine xbox pspreorder rtitbot drippin trending tiktok eta bts wearamask hiphopper trending tiktok tiktokers hipismo hiphopmusic florida connecticut nyc oflamez degreez,neutral
1063,1329896506925543424,pathetic joke actions killed thousands elderly nyers nursinghomes moment talking vaccines kill thousands not get vaccinated fear nyc ny newyork nytimesgov andrew cuomo ny receive international emmy founders award recognition leadership covid pandemic amp masterful use tv inform amp calm people around world emmy presented nov,neutral
1064,1329886037225713664,surging coronavirus taking increasingly dire toll across u vaccine appears hand country averaging covid deaths per day highest since calamitous spring around new york city,neutral
1065,1328775168743895045,craziest idea ever heard far life pfizer viagra spikelee,neutral
1066,1328765906424500225,means people infected protected reinfections long time vaccines generally provide stronger longer lasting protection may even better x,pro
1067,1328701044243787777,telling needs amry force vaccine black communities like guinea pigs lmao dont take shit violent trump supporters swear god im,anti
1068,1346889545678254082,nyc launched scheduling system vaccine appointments open current priority group mainly unaffiliated healthcare workers please let us know experience seeking appointment successful getting vaccinated,pro
1069,1376275894134841355,can people get vaccine dummy get vaccine need show id idiot look previous comments passport can acquire one without driver license id card crazy think easier get proposed voter id card plus proof citizenship nationalization need drivers license id card,neutral
1071,1370045548909187072,individual underlying condition defined new york state eligible sign covid vaccine please note not private sites expanded eligibility schedule appointment visit call,pro
1072,1355988733795868673,white people received half covid vaccines nyc business insider business insider,neutral
1073,1361894388381671425,check new york city zip codes shows neighborhoods hardest hit covid lowest number residents vaccinated local lawmakers president joe biden say focused reversing trend reports,neutral
1074,1361890916147978243,coronavirus update new york city nyc restaurants could not afford december rent survey reveals,neutral
1075,1361835859775918081,updated new nyc criteria vaccination open groups site says time not meet qualifications receive covid vaccine not state serviced rite aid neither true,neutral
1076,1354500890598760448,death rate getting vaccine almost zero therefore infinitely better safer vaccinated get infected believe k people could attest risk serious covid low healthy individuals vaccine knows spike protein natural immunity knows whole virus point relevant vaccine immunity natural,pro
1077,1354500555738144768,remember allegations rick bright scientist fired barda made new report says right hhs officials misappropriated millions intended vaccine research emergency preparedness,neutral
1078,1354492259060879370,covid vaccines safe scientists built decades research vaccines developing covid vaccines vaccines also went large clinical studies found effective protecting people,pro
1079,1351601648007860225,not easy get vaccinated new york city multiple websites disappearing slots attempts game system guide,neutral
1080,1351599957233561611,feel forsaken f cked monster ensured enough vaccines people nyc one hospital know cancel patient appointments vaccines need supply healthcare workers can wait biden,pro
1081,1371150530236534785,year ago clapping every night pm nyc express appreciation overloaded healthcare workers battling covid year later best way show appreciation get vaccine turn continue masking avoiding crowds,pro
1082,1371144852621164545,year ago clapping every night pm nyc express appreciation overloaded healthcare workers battling covid year later best way show appreciation get vaccine turn continue masking avoiding crowds,pro
1083,1356735380876267521,vaccines resuming tomorrow new york city desperately needs get right stop failing new yorkers let clear racial disparity distribution due lack access not desire,pro
1084,1305260961473781762,last year adults nyc got flu shot much better year avoid twindemic influenza can deadly right nyc stocked year flu vaccine find get,pro
1085,1305251387345760257,last year adults nyc got flu shot much better year avoid twindemic influenza can deadly right nyc stocked year flu vaccine find get,pro
1086,1346499347911995395,ny gov cuomo denied nyc request vaccinate people older despite fact city used covid vaccine supply,neutral
1087,1346494833972695041,k day not great friends especially nyc k vaccine doses currently sitting freezers going receiving hundreds thousands per week next months,neutral
1088,1346491468215508992,details going forward ny providers must use doses within seven days receipt fail could disqualified future vaccine distributions,neutral
1089,1346490237606891525,ny gov cuomo denied nyc request vaccinate people older despite fact city used covid vaccine supply,neutral
1090,1346488673517318144,new uk covid variant already new york state positivity rate new york city not governor cuomo allow municipalities start administering vaccines anyone wants get priority groups not ready get shot yet,pro
1091,1364599516389920770,simply not understand pushback anyone dares say vaccinated people may still need wear mask benefit life saved not enough choose vaccine must told can immediately throw away masks order,pro
1092,1364599083151818754,get vaccine wear mask others may not immunized yet nothing complicated need choose sides,neutral
1093,1354528008015654913,simply put never seen many white people washington heights bejar tweeted none handful guides security guards outside directing people spoke spanish,neutral
1094,1354520226906435584,predictably vaccines wash hts white suburbanites,neutral
1095,1351622448093908993,social service issues cities government services covid vaccine deployment consists search locations failed citizens nyc thus likely skeptical complex smart city roll outs justifiably cities need figure separate surveillance initiatives hopes smart city initiatives want citizen buy,neutral
1096,1309170040772718593,many families skipped postponed vaccines visits pandemic though covid still spreading catching critical,pro
1097,1309115698099126273,already got vaccinethis gonna soon,pro
1098,1374359676679303172,today meet jon nyc paramedic struggling decide whether get vaccinated doubt new series prognosis explores many people question vaccines amp distrust threatens prolong pandemic,neutral
1099,1374354789488857088,gen x marks shot amp overs next get covid vax variants cast pall nyc reopening gunman kills colo massacre officer running deadly scene among supermarket slay victims,neutral
1100,1345190534986477568,happy new year planes landed kennedy international airport vaccine doses administered new york city christmas day slowness vaccine rollout new york,neutral
1101,1355534026585550850,soulcycle star nyc instructors getting vaccine,neutral
1102,1359904399196368896,amazin news today vaccination site eligible get vaccinated step plate safe effective need appointment get vaccinated nycvaccineforall,pro
1103,1350578203472113667,not know sure yet vaccinated people still wear masks socially distance companies tests figure whether vaccines also prevent infections well,anti
1104,1350575495470075908,president got us vaccine let see president idiot not political issue issue public safety president talking like past months usa death toll pandemic would significantly lower right,neutral
1105,1350573569428787200,new covid vaccines probably prevent getting sick one knows yet whether keep spreading virus others information may available weeks,pro
1106,1350570275511934983,love went cross protection prior infections seasonal coronaviruses spike mutants make sars cov resistant polyclonal response induced vaccine,anti
1107,1350567480595460101,using credit reporting agencies verify people identities order get life saving vaccine means people less exposure financial system likely inexplicably incomprehensibly denied access,neutral
1108,1376864797392834561,walk vaccinations available new yorkers older plus one eligible escort nyc vaccine sites find,pro
1109,1376854418860224515,vaccine efforts still lagging poorer nyc neighborhoods,neutral
1110,1355872191640969220,dad covid appointment morning queens hospital find vaccine appointments canceled got called covid hotline going know appointment rescheduled,neutral
1111,1378442635975782400,nyc folks lot covid vaccine providers not online booking tools call make appointment not seeing appointments usual city state spots online may worth calling make thread numbers,neutral
1112,1314353849914871810,breaking not monoclonal antibodies prez took remdesevir many coronavirus vaccines also rely cells derived fetal tissue exactly kind research administration curtailed x,anti
1113,1314236499848695810,nyc mayor says protests jewish communities latest covid restrictions stopped live updates,neutral
1114,1377680713378586632,nyc folks still need vaccine able go crown heights appointment today tomorrow dm,pro
1115,1367858449334337540,ron desantis continues show favoritism vaccine distribution retweet agree life death matter exploited cheap political gain,neutral
1116,1374490786461409293,variants coming time running know cases people asked help contracted covid time took find appointment heartbreaking can go fast enough,pro
1117,1374483819428864006,breaking astrazeneca news gets worse u officials independent panel accused astrazeneca essentially cherry picking trial data effectiveness vaccine,anti
1118,1374482062783119361,friends booked appointments new yorkers written learned far short current system stacked people need vaccine,neutral
1119,1280950307112058880,rt wear mask even union rat knows wearamask wearafuckingmask dontbeacovid covid unionrat unio,neutral
1120,1357441385876516865,still s vaccine appts available yankee stadium next week not disappearing fast good news also bad news means nyc not enough outreach people ground city teams bx signing people,neutral
1121,1357440968304304129,still s vaccine appts available yankee stadium next week not disappearing fast good news also bad news means nyc not enough outreach people ground city teams bx signing people,neutral
1122,1364572794764337154,soldiers airmen assisted setting mass covid vaccinations bronx nyc earlier month read see unique vaccination site fared nationalguard covid covid,neutral
1123,1364570316006166536,simply not understand pushback anyone dares say vaccinated people may still need wear mask benefit life saved not enough choose vaccine must told can immediately throw away masks order,pro
1124,1364560185197477895,subscribe watch new episode new york city pandemic one year later s ep via pandemic vaccine covid cuomo deblasio nyc newyorkcity news politics health production producing website webseries webseries,neutral
1125,1368260635386028034,thread vaccines amp transmission emerging expected evidence vaccines reduce transmission game changer focus herd immunity can give impression see benefit vaccinated not true,pro
1126,1349800843864907777,nyc vaccination system blocking seniors risk urgently need simple unified online scheduling system big increase multilingual staff make appts phone door door vaccination homebound,neutral
1127,1349799854885765126,hey vaccine plan homebound seniors nyc,neutral
